mashup_id,api_id,probability
182,9845,0.5
183,7160,1.0
184,5715,1.0
185,53,0.5
185,335,0.5
186,337,0.5
186,394,0.5
187,376,0.2
187,2331,0.2
187,3345,0.2
187,3888,0.2
187,10983,0.2
188,3914,0.25
188,10968,0.25
188,10986,0.25
188,11078,0.25
189,3021,0.5
189,3888,0.5
190,3653,0.25
190,3888,0.25
190,3889,0.25
190,4643,0.25
191,824,0.3333333333333333
191,3345,0.3333333333333333
191,3888,0.3333333333333333
192,3126,0.3333333333333333
192,3888,0.3333333333333333
192,11078,0.3333333333333333
193,8396,1.0
194,8023,1.0
195,939,0.3333333333333333
195,4383,0.3333333333333333
195,10503,0.3333333333333333
196,3844,1.0
197,1914,0.25
197,5175,0.25
197,6618,0.25
197,8403,0.25
198,940,0.2
198,3674,0.2
198,4470,0.2
198,4842,0.2
198,8495,0.2
199,4731,0.5
199,7959,0.5
200,6785,0.5
200,6797,0.5
201,3864,0.5
201,9871,0.5
202,3888,0.3333333333333333
202,3926,0.3333333333333333
202,5551,0.3333333333333333
203,2331,0.25
203,3345,0.25
203,3888,0.25
203,10043,0.25
204,7959,1.0
205,4731,0.5
205,11078,0.5
206,7867,1.0
207,914,0.5
207,3888,0.5
208,3345,1.0
209,3888,1.0
210,3888,1.0
211,1429,0.2
211,3888,0.2
211,5055,0.2
211,9871,0.2
211,10043,0.2
212,394,0.25
212,4244,0.25
212,9782,0.25
212,10982,0.25
213,371,1.0
214,5363,0.5
214,11078,0.5
215,5040,1.0
216,3888,1.0
217,394,1.0
218,394,1.0
219,394,0.3333333333333333
219,3833,0.3333333333333333
219,3834,0.3333333333333333
220,399,1.0
221,394,1.0
222,394,1.0
223,194,0.125
223,394,0.125
223,2413,0.125
223,3828,0.125
223,3833,0.125
223,3835,0.125
223,3864,0.125
223,3937,0.125
224,394,1.0
225,394,0.5
225,2677,0.5
226,394,0.5
226,8204,0.5
227,394,1.0
228,383,0.5
228,394,0.5
229,399,0.5
229,2677,0.5
230,382,0.3333333333333333
230,2677,0.3333333333333333
230,3884,0.3333333333333333
231,394,0.5
231,2331,0.5
232,394,1.0
233,394,1.0
234,394,1.0
235,394,1.0
236,394,0.5
236,10989,0.5
237,382,0.25
237,394,0.25
237,3828,0.25
237,3864,0.25
238,6310,1.0
239,394,1.0
240,394,0.3333333333333333
240,3884,0.3333333333333333
240,6242,0.3333333333333333
241,394,0.5
241,3884,0.5
242,394,0.5
242,5940,0.5
243,394,1.0
244,394,1.0
245,394,1.0
246,394,0.3333333333333333
246,1077,0.3333333333333333
246,3221,0.3333333333333333
247,407,0.5
247,3453,0.5
248,5715,1.0
249,3888,0.5
249,10952,0.5
250,4470,1.0
251,394,0.2
251,425,0.2
251,3345,0.2
251,9285,0.2
251,9871,0.2
252,3888,1.0
253,3888,1.0
254,394,1.0
255,1968,1.0
256,3937,1.0
257,5409,1.0
258,3835,0.16666666666666666
258,3852,0.16666666666666666
258,3897,0.16666666666666666
258,7346,0.16666666666666666
258,7924,0.16666666666666666
258,8284,0.16666666666666666
259,3888,1.0
260,9845,1.0
261,3888,1.0
262,382,0.5
262,3891,0.5
263,3888,1.0
264,3345,1.0
265,472,1.0
266,3345,1.0
267,9871,1.0
268,2978,0.2
268,3891,0.2
268,6751,0.2
268,7640,0.2
268,10962,0.2
269,3888,1.0
270,3888,0.5
270,11078,0.5
271,3888,1.0
272,3888,0.5
272,9871,0.5
273,3345,0.2
273,3888,0.2
273,7230,0.2
273,9871,0.2
273,11078,0.2
274,250,1.0
275,465,1.0
276,468,0.3333333333333333
276,469,0.3333333333333333
276,6242,0.3333333333333333
277,468,0.3333333333333333
277,469,0.3333333333333333
277,3126,0.3333333333333333
278,3888,0.5
278,10952,0.5
279,53,1.0
280,399,0.09090909090909091
280,3130,0.09090909090909091
280,3132,0.09090909090909091
280,3833,0.09090909090909091
280,3834,0.09090909090909091
280,3881,0.09090909090909091
280,3882,0.09090909090909091
280,3884,0.09090909090909091
280,3885,0.09090909090909091
280,3888,0.09090909090909091
280,3892,0.09090909090909091
281,3888,1.0
282,3888,1.0
283,10942,0.5
283,10962,0.5
284,7017,1.0
285,3888,1.0
286,382,0.25
286,399,0.25
286,3852,0.25
286,10470,0.25
287,2331,0.1111111111111111
287,2677,0.1111111111111111
287,3345,0.1111111111111111
287,4753,0.1111111111111111
287,5040,0.1111111111111111
287,5170,0.1111111111111111
287,7102,0.1111111111111111
287,9871,0.1111111111111111
287,11078,0.1111111111111111
288,6034,1.0
289,3914,0.3333333333333333
289,4730,0.3333333333333333
289,11078,0.3333333333333333
290,4731,1.0
291,5716,1.0
292,5806,0.5
292,11078,0.5
293,3888,1.0
294,499,1.0
295,3888,1.0
296,3345,0.5
296,11078,0.5
297,3888,1.0
298,5040,0.5
298,11078,0.5
299,9844,0.5
299,9845,0.5
300,9285,1.0
301,3872,0.25
301,3888,0.25
301,5477,0.25
301,10952,0.25
302,3888,1.0
303,9871,0.5
303,10674,0.5
304,3888,1.0
305,939,0.25
305,940,0.25
305,942,0.25
305,943,0.25
306,2508,1.0
307,3126,0.25
307,9844,0.25
307,9845,0.25
307,9871,0.25
308,8396,1.0
309,3888,1.0
310,4211,1.0
311,3126,0.5
311,6721,0.5
312,5477,0.5
312,8023,0.5
313,3872,1.0
314,7743,1.0
315,330,0.25
315,3345,0.25
315,5409,0.25
315,8239,0.25
316,3837,0.25
316,3884,0.25
316,5040,0.25
316,11078,0.25
317,872,0.25
317,922,0.25
317,4570,0.25
317,6267,0.25
318,3888,1.0
319,382,0.25
319,3126,0.25
319,5170,0.25
319,9583,0.25
320,3888,1.0
321,9844,0.5
321,9845,0.5
322,1170,1.0
323,394,1.0
324,10984,1.0
325,3888,1.0
326,407,1.0
327,392,1.0
328,3486,1.0
329,10942,1.0
330,938,0.3333333333333333
330,9763,0.3333333333333333
330,10946,0.3333333333333333
331,196,0.08333333333333333
331,938,0.08333333333333333
331,1358,0.08333333333333333
331,2292,0.08333333333333333
331,2677,0.08333333333333333
331,3345,0.08333333333333333
331,3835,0.08333333333333333
331,6267,0.08333333333333333
331,9498,0.08333333333333333
331,9871,0.08333333333333333
331,10674,0.08333333333333333
331,11106,0.08333333333333333
332,2677,1.0
333,9871,0.3333333333333333
333,10942,0.3333333333333333
333,10946,0.3333333333333333
334,3914,1.0
335,3888,1.0
336,394,1.0
337,2331,0.1
337,2413,0.1
337,3221,0.1
337,3828,0.1
337,3829,0.1
337,3831,0.1
337,3834,0.1
337,3864,0.1
337,3892,0.1
337,3914,0.1
338,3888,1.0
339,3558,0.3333333333333333
339,3834,0.3333333333333333
339,3888,0.3333333333333333
340,824,0.3333333333333333
340,3831,0.3333333333333333
340,3888,0.3333333333333333
341,3834,0.5
341,3888,0.5
342,3888,1.0
343,3345,0.25
343,3888,0.25
343,9285,0.25
343,10952,0.25
344,336,0.5
344,1930,0.5
345,5363,1.0
346,5621,1.0
347,2677,1.0
348,2677,0.5
348,11127,0.5
349,2677,1.0
350,2677,1.0
351,2677,0.5
351,3888,0.5
352,2677,0.5
352,4244,0.5
353,2677,0.5
353,3850,0.5
354,2681,1.0
355,2677,0.5
355,3888,0.5
356,804,0.1111111111111111
356,1052,0.1111111111111111
356,2331,0.1111111111111111
356,2677,0.1111111111111111
356,3213,0.1111111111111111
356,3828,0.1111111111111111
356,6972,0.1111111111111111
356,10056,0.1111111111111111
356,10149,0.1111111111111111
357,2677,0.3333333333333333
357,3833,0.3333333333333333
357,3884,0.3333333333333333
358,2677,1.0
359,2677,0.16666666666666666
359,3126,0.16666666666666666
359,3345,0.16666666666666666
359,9866,0.16666666666666666
359,9871,0.16666666666666666
359,11078,0.16666666666666666
360,3130,0.3333333333333333
360,3132,0.3333333333333333
360,9871,0.3333333333333333
361,382,0.2
361,772,0.2
361,4731,0.2
361,5040,0.2
361,11078,0.2
362,5950,0.5
362,11078,0.5
363,10087,0.5
363,10968,0.5
364,9844,1.0
365,3126,0.25
365,3345,0.25
365,3888,0.25
365,9871,0.25
366,8267,0.5
366,11019,0.5
367,5040,0.5
367,11078,0.5
368,3888,1.0
369,3872,0.5
369,3888,0.5
370,3888,1.0
371,3888,1.0
372,3888,1.0
374,3888,1.0
375,394,0.3333333333333333
375,3834,0.3333333333333333
375,9285,0.3333333333333333
376,3932,0.3333333333333333
376,4211,0.3333333333333333
376,4212,0.3333333333333333
377,3844,1.0
378,4173,1.0
379,3453,1.0
380,693,0.5
380,1170,0.5
381,2587,0.07692307692307693
381,3126,0.07692307692307693
381,3213,0.07692307692307693
381,5040,0.07692307692307693
381,7525,0.07692307692307693
381,7527,0.07692307692307693
381,8923,0.07692307692307693
381,9757,0.07692307692307693
381,9796,0.07692307692307693
381,9871,0.07692307692307693
381,10149,0.07692307692307693
381,10987,0.07692307692307693
381,11127,0.07692307692307693
382,1914,1.0
383,2508,1.0
384,8396,1.0
385,394,0.09090909090909091
385,399,0.09090909090909091
385,2677,0.09090909090909091
385,3126,0.09090909090909091
385,3345,0.09090909090909091
385,3833,0.09090909090909091
385,3864,0.09090909090909091
385,3888,0.09090909090909091
385,10674,0.09090909090909091
385,10942,0.09090909090909091
385,11078,0.09090909090909091
386,382,0.25
386,10942,0.25
386,10946,0.25
386,11078,0.25
387,6910,1.0
388,3486,0.3333333333333333
388,3852,0.3333333333333333
388,11078,0.3333333333333333
389,2677,0.5
389,3888,0.5
390,3021,0.5
390,3888,0.5
391,7090,1.0
392,9871,0.5
392,10973,0.5
393,391,0.5
393,2677,0.5
394,3888,1.0
395,3888,1.0
396,938,0.5
396,10946,0.5
397,2508,1.0
398,719,1.0
399,9757,0.5
399,9871,0.5
400,1316,1.0
401,5898,1.0
402,394,0.5
402,2677,0.5
403,1620,1.0
404,394,0.5
404,2677,0.5
405,3832,0.5
405,3834,0.5
406,3832,0.5
406,3834,0.5
407,738,1.0
408,738,1.0
409,9871,1.0
410,3888,1.0
411,10975,1.0
412,32,1.0
413,1078,0.2
413,2331,0.2
413,2413,0.2
413,8343,0.2
413,10968,0.2
414,399,0.2
414,1170,0.2
414,2587,0.2
414,3871,0.2
414,9087,0.2
415,9844,1.0
416,4545,1.0
417,1296,0.2
417,4545,0.2
417,7131,0.2
417,8690,0.2
417,8960,0.2
418,10975,1.0
419,376,0.1
419,394,0.1
419,2677,0.1
419,3345,0.1
419,3914,0.1
419,9285,0.1
419,10944,0.1
419,10954,0.1
419,10977,0.1
419,11078,0.1
420,3888,1.0
421,3891,1.0
422,394,1.0
423,770,0.5
423,5040,0.5
424,394,0.3333333333333333
424,2677,0.3333333333333333
424,3888,0.3333333333333333
425,2720,0.3333333333333333
425,3888,0.3333333333333333
425,5040,0.3333333333333333
426,3130,0.16666666666666666
426,3132,0.16666666666666666
426,5040,0.16666666666666666
426,5978,0.16666666666666666
426,8875,0.16666666666666666
426,9871,0.16666666666666666
427,2459,0.16666666666666666
427,2720,0.16666666666666666
427,3155,0.16666666666666666
427,4730,0.16666666666666666
427,5365,0.16666666666666666
427,5978,0.16666666666666666
428,3126,0.16666666666666666
428,3835,0.16666666666666666
428,3891,0.16666666666666666
428,5551,0.16666666666666666
428,8359,0.16666666666666666
428,9830,0.16666666666666666
429,3888,1.0
430,3888,1.0
431,3888,1.0
432,394,0.3333333333333333
432,3888,0.3333333333333333
432,6610,0.3333333333333333
433,11078,1.0
434,5715,1.0
435,3872,0.5
435,11078,0.5
436,3888,1.0
437,791,0.5
437,3888,0.5
438,7867,1.0
439,394,1.0
440,5955,1.0
441,3888,1.0
442,53,1.0
443,3888,1.0
444,10767,1.0
445,394,0.3333333333333333
445,2266,0.3333333333333333
445,2677,0.3333333333333333
446,2331,0.5
446,3345,0.5
447,825,0.2
447,3728,0.2
447,5040,0.2
447,5978,0.2
447,11078,0.2
448,3888,1.0
449,6860,1.0
450,10952,0.5
450,10962,0.5
451,3126,0.3333333333333333
451,3888,0.3333333333333333
451,11078,0.3333333333333333
452,3888,1.0
453,2677,0.5
453,3888,0.5
455,824,0.5
455,3888,0.5
456,53,0.5
456,824,0.5
457,824,1.0
458,3888,1.0
459,824,0.5
459,3850,0.5
460,824,0.25
460,825,0.25
460,5978,0.25
460,8875,0.25
461,872,1.0
462,5715,1.0
463,804,1.0
464,804,1.0
465,1087,0.5
465,3295,0.5
466,11078,1.0
467,3888,1.0
468,4253,1.0
469,3126,0.3333333333333333
469,3132,0.3333333333333333
469,3888,0.3333333333333333
470,5715,0.5
470,10983,0.5
471,3884,1.0
472,394,0.06666666666666667
472,2720,0.06666666666666667
472,3021,0.06666666666666667
472,3345,0.06666666666666667
472,4027,0.06666666666666667
472,5040,0.06666666666666667
472,5950,0.06666666666666667
472,5978,0.06666666666666667
472,8777,0.06666666666666667
472,9871,0.06666666666666667
472,10043,0.06666666666666667
472,10674,0.06666666666666667
472,10966,0.06666666666666667
472,10975,0.06666666666666667
472,11078,0.06666666666666667
473,4730,0.3333333333333333
473,5040,0.3333333333333333
473,7694,0.3333333333333333
474,2720,0.5
474,8795,0.5
475,53,1.0
476,3888,1.0
477,3888,1.0
478,3888,1.0
479,10962,1.0
480,11078,1.0
481,3888,1.0
482,3345,0.3333333333333333
482,9871,0.3333333333333333
482,10973,0.3333333333333333
483,3345,0.5
483,3888,0.5
484,9871,1.0
485,3888,0.5
485,11078,0.5
486,9844,0.5
486,9845,0.5
487,3888,1.0
488,8381,0.5
488,9871,0.5
489,3888,0.5
489,8381,0.5
490,3888,1.0
491,850,0.3333333333333333
491,3888,0.3333333333333333
491,3914,0.3333333333333333
492,3888,0.5
492,4671,0.5
493,9428,1.0
494,3828,0.3333333333333333
494,3888,0.3333333333333333
494,11078,0.3333333333333333
495,195,0.2
495,1077,0.2
495,3888,0.2
495,7734,0.2
495,9871,0.2
496,3126,0.3333333333333333
496,9844,0.3333333333333333
496,9845,0.3333333333333333
497,10962,1.0
498,3653,0.3333333333333333
498,3888,0.3333333333333333
498,10952,0.3333333333333333
499,3888,1.0
500,3888,1.0
501,3888,1.0
502,3888,1.0
503,9871,1.0
504,1077,0.2
504,3828,0.2
504,3829,0.2
504,3914,0.2
504,6348,0.2
506,3888,1.0
507,394,0.09090909090909091
507,872,0.09090909090909091
507,2677,0.09090909090909091
507,4909,0.09090909090909091
507,4915,0.09090909090909091
507,7396,0.09090909090909091
507,7399,0.09090909090909091
507,8396,0.09090909090909091
507,8403,0.09090909090909091
507,10040,0.09090909090909091
507,11078,0.09090909090909091
508,394,0.3333333333333333
508,2677,0.3333333333333333
508,8396,0.3333333333333333
509,4170,0.5
509,4309,0.5
510,3888,0.5
510,4470,0.5
511,3888,1.0
512,3888,1.0
513,1316,1.0
514,1316,1.0
515,3345,0.3333333333333333
515,6972,0.3333333333333333
515,10958,0.3333333333333333
516,3888,0.5
516,10958,0.5
517,394,1.0
518,394,1.0
519,3831,0.3333333333333333
519,3834,0.3333333333333333
519,3888,0.3333333333333333
520,3888,0.5
520,11078,0.5
521,157,0.16666666666666666
521,3021,0.16666666666666666
521,4470,0.16666666666666666
521,9767,0.16666666666666666
521,10946,0.16666666666666666
521,11127,0.16666666666666666
522,3888,1.0
523,394,0.3333333333333333
523,2677,0.3333333333333333
523,8396,0.3333333333333333
524,335,1.0
525,3844,1.0
526,3888,0.5
526,10952,0.5
527,3872,0.5
527,3888,0.5
528,394,0.5
528,2677,0.5
529,394,0.06666666666666667
529,465,0.06666666666666667
529,3888,0.06666666666666667
529,3914,0.06666666666666667
529,6367,0.06666666666666667
529,9041,0.06666666666666667
529,10043,0.06666666666666667
529,10570,0.06666666666666667
529,10952,0.06666666666666667
529,10958,0.06666666666666667
529,10975,0.06666666666666667
529,10983,0.06666666666666667
529,11078,0.06666666666666667
529,11144,0.06666666666666667
529,11191,0.06666666666666667
530,3888,0.5
530,10952,0.5
531,3345,0.5
531,3888,0.5
532,9844,1.0
533,3888,1.0
534,9844,1.0
535,3888,0.5
535,10952,0.5
536,897,1.0
538,897,1.0
539,2987,1.0
540,394,0.16666666666666666
540,824,0.16666666666666666
540,825,0.16666666666666666
540,4039,0.16666666666666666
540,5040,0.16666666666666666
540,8875,0.16666666666666666
541,11176,1.0
542,394,0.3333333333333333
542,9782,0.3333333333333333
542,10977,0.3333333333333333
543,3888,0.5
543,3890,0.5
544,3888,1.0
545,2677,1.0
546,2677,1.0
547,2677,0.5
547,3888,0.5
548,2677,1.0
549,3888,0.5
549,10500,0.5
550,3888,1.0
551,334,0.3333333333333333
551,399,0.3333333333333333
551,8572,0.3333333333333333
552,3888,1.0
553,3345,1.0
554,3888,0.3333333333333333
554,10972,0.3333333333333333
554,10973,0.3333333333333333
555,8353,1.0
556,3888,0.2
556,10952,0.2
556,10958,0.2
556,11078,0.2
556,11191,0.2
557,914,0.5
557,3888,0.5
558,914,0.5
558,3888,0.5
559,3888,1.0
560,1077,0.5
560,3888,0.5
561,3888,1.0
562,3888,1.0
563,3888,1.0
564,1914,1.0
565,3345,0.25
565,3653,0.25
565,3674,0.25
565,3888,0.25
566,988,0.3333333333333333
566,3126,0.3333333333333333
566,9871,0.3333333333333333
567,394,1.0
568,3888,0.5
568,5715,0.5
569,9032,1.0
570,10149,1.0
571,3888,0.3333333333333333
571,3955,0.3333333333333333
571,6648,0.3333333333333333
572,9844,1.0
573,89,1.0
574,939,0.3333333333333333
574,2539,0.3333333333333333
574,3987,0.3333333333333333
575,939,1.0
576,3126,0.5
576,5714,0.5
577,3888,1.0
578,3345,0.5
578,3757,0.5
579,3884,1.0
580,3486,1.0
581,3888,1.0
582,3345,0.5
582,10674,0.5
583,3888,1.0
584,3126,0.3333333333333333
584,3837,0.3333333333333333
584,9844,0.3333333333333333
585,1875,1.0
586,996,0.25
586,1238,0.25
586,2103,0.25
586,5339,0.25
587,1238,0.5
587,10307,0.5
588,1875,1.0
589,1024,0.2
589,1238,0.2
589,1872,0.2
589,1875,0.2
589,5942,0.2
590,1004,0.08333333333333333
590,1021,0.08333333333333333
590,1024,0.08333333333333333
590,1238,0.08333333333333333
590,1246,0.08333333333333333
590,1400,0.08333333333333333
590,1872,0.08333333333333333
590,1886,0.08333333333333333
590,2107,0.08333333333333333
590,5560,0.08333333333333333
590,5942,0.08333333333333333
590,10307,0.08333333333333333
591,988,1.0
592,3888,1.0
593,2331,0.07142857142857142
593,2413,0.07142857142857142
593,3345,0.07142857142857142
593,3914,0.07142857142857142
593,6267,0.07142857142857142
593,6271,0.07142857142857142
593,6412,0.07142857142857142
593,6738,0.07142857142857142
593,7102,0.07142857142857142
593,7760,0.07142857142857142
593,8674,0.07142857142857142
593,9101,0.07142857142857142
593,10975,0.07142857142857142
593,11078,0.07142857142857142
594,394,1.0
595,10962,1.0
596,1875,1.0
597,2508,1.0
598,938,0.0625
598,1670,0.0625
598,3021,0.0625
598,3126,0.0625
598,3139,0.0625
598,3194,0.0625
598,3453,0.0625
598,3566,0.0625
598,3901,0.0625
598,5040,0.0625
598,8510,0.0625
598,8716,0.0625
598,9871,0.0625
598,10639,0.0625
598,10971,0.0625
598,11081,0.0625
599,2292,0.3333333333333333
599,3486,0.3333333333333333
599,3852,0.3333333333333333
600,3345,1.0
601,11078,1.0
602,9871,1.0
603,3888,0.5
603,6166,0.5
604,3466,1.0
605,3888,1.0
606,4152,0.3333333333333333
606,8481,0.3333333333333333
606,8795,0.3333333333333333
607,6972,1.0
608,804,0.5
608,1052,0.5
609,9871,1.0
610,1056,0.5
610,5232,0.5
611,3888,1.0
612,6367,0.25
612,9049,0.25
612,9844,0.25
612,9845,0.25
613,9844,0.5
613,9845,0.5
614,5950,1.0
615,3888,1.0
616,1040,0.5
616,3888,0.5
617,3126,0.2
617,3888,0.2
617,9871,0.2
617,10043,0.2
617,11019,0.2
618,3126,0.5
618,3888,0.5
619,2331,0.1111111111111111
619,2413,0.1111111111111111
619,3345,0.1111111111111111
619,5040,0.1111111111111111
619,5170,0.1111111111111111
619,6021,0.1111111111111111
619,9871,0.1111111111111111
619,10043,0.1111111111111111
619,11078,0.1111111111111111
620,3126,0.3333333333333333
620,3345,0.3333333333333333
620,3888,0.3333333333333333
621,1077,0.3333333333333333
621,1170,0.3333333333333333
621,5231,0.3333333333333333
622,336,0.125
622,751,0.125
622,2331,0.125
622,3221,0.125
622,3914,0.125
622,9285,0.125
622,9871,0.125
622,10978,0.125
623,9285,1.0
